,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
56,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  18:48:00 ,118037040.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.079698372646416,14.94446150123724,11.521807053108075,1.1352368714091778,887496.5413533835,974488.3286120456,2000894.0,111.0,118036638.0,1815948.276923077,497234.9444158826,2001122.0,179410.0,118036820.0,1761743.5820895522,580232.7883249428,2001141.0,464.0,660,66,132,680,68,272,0.5591465187537742,0.5760903526554038,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,3,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
57,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  18:48:00 ,118057865.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.670281687713056,14.603008448441784,11.384247885560189,1.0672732392712674,944462.92,986690.8672283822,2001069.0,139.0,118057611.0,1935370.6721311475,251966.88217017212,2002228.0,857140.0,118057469.0,1873928.0793650798,422371.5738530929,2001579.0,601.0,620,62,124,640,64,256,0.5251661971017347,0.5421070421695326,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
58,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  18:48:01 ,118063382.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841378,16,4,7.138461538461539,1.7127912441841382,14,2,5.138461538461539,1.7127912441841382,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.974470390827868,14.856426864004286,11.485356230096814,1.1180435268235835,901247.1908396948,980227.3898387371,2001187.0,214.0,118063094.0,1844735.84375,464814.5583588069,2001769.0,58018.0,118063040.0,1788833.9393939397,557567.8581361094,2001635.0,546.0,650,65,130,670,67,268,0.5505517366934313,0.5674917901301523,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
59,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  18:48:02 ,118060399.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.076516902166322,14.941504644584505,11.519527390382613,1.1350122575818162,887672.172932331,959838.7716470809,2001412.0,157.0,118060242.0,1816311.4153846155,434202.2436111243,2001834.0,305847.0,118059933.0,1762088.552238806,528919.5703003774,2001804.0,685.0,660,66,132,680,68,272,0.5590358880626856,0.5759763695191306,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,4,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
60,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  18:50:00 ,118043116.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463646,14,2,5.090909090909091,1.7429177369463646,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.078870706869512,14.943692269187473,11.521213994384901,1.1351784376820415,887542.2255639097,959824.1987914876,2001291.0,161.0,118042809.0,1816043.2153846156,434527.9776115361,2001580.0,130987.0,118042866.0,1761833.8208955226,529187.0196277329,2001622.0,476.0,660,66,132,680,68,272,0.5591177379627966,0.576060699719245,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,3,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
61,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  18:50:00 ,118057527.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.670326551902107,14.603050257015806,11.384280478787261,1.0672762948863057,944460.2159999999,986497.5828739952,2001312.0,160.0,118057249.0,1935364.737704918,250462.5063601937,2001610.0,913041.0,118057287.0,1873925.1904761903,421502.01561378,2002445.0,617.0,620,62,124,640,64,256,0.525167700658341,0.5421085942279649,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
62,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  18:50:02 ,118061193.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.07640878235069,14.941404158096216,11.519449917806606,1.1350046242544745,887678.1428571428,956943.4156684972,2000947.0,177.0,118060707.0,1816318.569230769,420769.6468642674,2001964.0,157138.0,118060918.0,1762103.2537313432,518320.2342596515,2002275.0,436.0,660,66,132,680,68,272,0.5590321283641442,0.5759724958903304,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,2,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
63,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  18:50:02 ,118047065.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.078332824284953,14.943192361453463,11.520828577991331,1.1351404628314985,887571.9172932331,963880.713849662,2001385.0,118.0,118046916.0,1816106.4,452064.9654106628,2001629.0,263321.0,118046871.0,1761893.5970149252,543224.8624253424,2001595.0,610.0,660,66,132,680,68,272,0.5590990339319322,0.5760414288995664,14.164179104477613,5,282,38.949590330516294,1517.0705869150486,13.164179104477613,4,281,38.949590330516294,1517.0705869150486,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,4,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
64,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  18:52:00 ,118049055.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841378,16,4,7.138461538461539,1.7127912441841378,14,2,5.138461538461539,1.7127912441841378,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.97640912923869,14.85822991128561,11.486750148063447,1.118179217953079,901137.8244274808,974160.1709803757,2002614.0,181.0,118048788.0,1844512.3125,438243.3779460353,2003014.0,89587.0,118048711.0,1788616.833333333,536328.6946556212,2003118.0,536.0,650,65,130,670,67,268,0.5506185542950768,0.5675606636580022,14.287878787878787,5,282,39.232431338734976,1539.183668748554,13.287878787878787,4,281,39.232431338734976,1539.183668748554,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,3,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
65,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  18:52:01 ,118062204.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.669705776456624,14.602471761411467,11.383829493814973,1.0672340150451538,944497.632,986347.5321417178,2001092.0,158.0,118061974.0,1935442.1967213117,249777.14512086034,2002259.0,970927.0,118062046.0,1874000.7301587304,421111.2260323755,2002358.0,553.0,620,62,124,640,64,256,0.5251468962920598,0.5420871187530939,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
66,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  18:52:02 ,118060220.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841382,14,2,5.138461538461539,1.7127912441841382,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.974898234138475,14.856824762820196,11.485663841724165,1.1180734713182814,901223.0534351146,970178.1433391998,2001112.0,230.0,118059796.0,1844684.3125,419150.21861126245,2001990.0,191780.0,118059833.0,1788785.3484848484,521303.570354888,2001384.0,551.0,650,65,130,670,67,268,0.5505664820885476,0.5675069892297337,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494796,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
67,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  18:52:02 ,118042646.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841378,14,2,5.138461538461539,1.7127912441841378,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.977276551391435,14.8590366230862,11.487373808953755,1.1182399283052329,901088.9007633588,965152.22592665,2001171.0,117.0,118042448.0,1844413.25,394593.3382025618,2001366.0,244963.0,118042398.0,1788521.1818181819,502357.0212373454,2001723.0,635.0,650,65,130,670,67,268,0.5506484495442435,0.5675914787609895,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,4,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
68,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  18:54:00 ,118046862.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841378,14,2,5.138461538461539,1.7127912441841378,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.976705928870855,14.858505938090925,11.4869635416484,1.1181999907799327,901121.0839694656,968103.84745178,2001913.0,151.0,118046429.0,1844475.453125,409427.36387176404,2002225.0,42983.0,118046545.0,1788584.0151515154,513791.6645932696,2002229.0,516.0,650,65,130,670,67,268,0.5506287833386032,0.5675712074413295,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,3,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
69,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  18:54:01 ,118059325.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.670087898605216,14.602827857943455,11.384107100392113,1.0672600406617605,944474.6,986409.6466458546,2000988.0,150.0,118058225.0,1935380.737704918,249965.60955372112,2001786.0,946818.0,118059108.0,1873954.0952380954,421182.0828690296,2001808.0,628.0,620,62,124,640,64,256,0.5251597025478504,0.5421003381139101,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
70,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  18:54:02 ,118058007.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841382,14,2,5.138461538461539,1.7127912441841382,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.975197683965645,14.857103254334964,11.485879140751546,1.1180944296306814,901206.1603053436,965031.0408047131,2000880.0,182.0,118057718.0,1844651.84375,393810.8142286541,2001155.0,267510.0,118057660.0,1788752.4242424243,501783.25966880156,2001256.0,547.0,650,65,130,670,67,268,0.5505768024696537,0.5675176271610277,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
71,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  18:54:02 ,118056254.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841382,14,2,5.138461538461539,1.7127912441841382,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.975434897332928,14.857323865282053,11.48604969288624,1.1181110320508731,901192.7786259542,970458.0625838129,2001307.0,125.0,118056076.0,1844626.1875,420004.1959971381,2001538.0,182750.0,118056068.0,1788728.3030303032,521940.19754928217,2001581.0,535.0,650,65,130,670,67,268,0.550584977903839,0.5675260541470339,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,4,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
72,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  18:56:01 ,118048255.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.07817074466709,14.943041724759082,11.520712440857347,1.1351290199080029,887580.8646616541,966749.5319950344,2003476.0,215.0,118047830.0,1816120.4615384613,465150.5109865676,2003935.0,2703.0,118047927.0,1761909.3582089553,553811.8904667766,2003767.0,596.0,660,66,132,680,68,272,0.5590933978651358,0.5760356220428672,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,3,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
73,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  18:56:01 ,118057060.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.670388539236873,14.60310802251047,11.3843255117483,1.0672805167264032,944456.48,986543.157666697,2001089.0,172.0,118056831.0,1935357.8852459013,250975.85621291003,2001322.0,890677.0,118056727.0,1873916.3015873013,421779.01800563134,2001395.0,576.0,620,62,124,640,64,256,0.5251697780717223,0.5421107386546811,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
74,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  18:56:02 ,118057862.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.076862377873656,14.941825729488478,11.519774938834654,1.1350366483851788,887653.0977443609,960379.20010148,2001089.0,195.0,118057515.0,1816269.4615384613,436679.9098346765,2001408.0,284658.0,118057522.0,1762052.5671641792,530885.0097140031,2001550.0,496.0,660,66,132,680,68,272,0.5590479014434464,0.5759887469417327,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,2,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
75,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  18:56:03 ,118049112.0,66,68,534,468,336,1364,1296,1024,17,5,8.090909090909092,1.7429177369463646,16,4,7.090909090909091,1.7429177369463649,14,2,5.090909090909091,1.7429177369463649,282,7,20.058823529411768,54.193650107997826,281,6,19.058823529411768,54.193650107997826,277,2,15.058823529411766,54.193650107997826,16.07805402212598,14.942933242903175,11.520628804052336,1.1351207792228035,887587.3082706765,963303.4181833678,2001280.0,118.0,118048966.0,1816137.9384615384,449628.5734008293,2001533.0,111453.0,118048846.0,1761923.0746268656,541242.7104956764,2001597.0,680.0,660,66,132,680,68,272,0.5590893390201868,0.5760314402026168,14.164179104477613,5,282,38.949590330516294,1517.0705869150488,13.164179104477613,4,281,38.949590330516294,1517.0705869150488,10.149253731343284,2,277,38.8075078897348,1506.022668611828,0,0,0,0,0,0,0,0,4,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
76,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  18:58:01 ,118050590.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841378,14,2,5.138461538461539,1.7127912441841378,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.976201389590685,14.858036711210001,11.486600787001572,1.118164678380684,901149.5419847328,974372.7805284105,2001443.0,227.0,118050203.0,1844534.421875,439097.4555407296,2001725.0,45353.0,118050227.0,1788639.8030303032,536986.2559898021,2001830.0,683.0,650,65,130,670,67,268,0.550611394657155,0.5675532837235291,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,3,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
77,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  18:58:01 ,118062251.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.669699538424013,14.60246594823946,11.38382496196858,1.0672335901845544,944498.0079999999,986754.3595999341,2000950.0,178.0,118061953.0,1935441.8524590163,252979.55810643645,2002013.0,828959.0,118061884.0,1873998.1587301588,422943.2154876192,2002322.0,569.0,620,62,124,640,64,256,0.5251466872336696,0.5420869029508848,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
78,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  18:58:02 ,118066456.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841382,14,2,5.138461538461539,1.7127912441841382,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.97405447657377,14.85604005933743,11.48505719524604,1.1180144172363402,901270.6564885495,967289.321980942,2003143.0,226.0,118066138.0,1844783.40625,404928.4027644738,2003445.0,372930.0,118066109.0,1788880.4393939397,510301.64400371705,2003457.0,597.0,650,65,130,670,67,268,0.5505374024269857,0.5674770148093545,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494796,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
79,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  18:58:03 ,118057145.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841382,14,2,5.138461538461539,1.7127912441841382,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.975314327650391,14.85721173419872,11.485963005458073,1.1181025934516708,901199.5801526719,966642.2075379442,2001181.0,134.0,118057011.0,1844640.796875,401350.4548111894,2001361.0,93492.0,118056952.0,1788741.6969696968,507557.12210308725,2001417.0,560.0,650,65,130,670,67,268,0.5505808225330199,0.5675217709186513,14.287878787878787,5,282,39.23243133873497,1539.1836687485538,13.287878787878787,4,281,39.23243133873497,1539.1836687485538,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,4,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
80,192.168.1.11-192.168.1.9-39338-20002,192.168.1.11,192.168.1.9,39338,20002,6, 15/05/2020  19:00:01 ,118047661.0,65,67,529,464,334,1357,1290,1022,17,5,8.138461538461538,1.7127912441841375,16,4,7.138461538461539,1.7127912441841378,14,2,5.138461538461539,1.7127912441841378,282,7,20.253731343283587,54.578645864027926,281,6,19.253731343283587,54.578645864027926,277,2,15.25373134328358,54.578645864027926,15.976597791293806,14.858405368997525,11.486885792679956,1.1181924222962791,901127.1832061069,966379.7107920549,2000974.0,222.0,118047298.0,1844489.03125,400971.4697672795,2001320.0,104594.0,118047325.0,1788595.833333333,507261.4637888307,2001393.0,402.0,650,65,130,670,67,268,0.5506250564337738,0.5675673658625053,14.287878787878787,5,282,39.232431338734976,1539.183668748554,13.287878787878787,4,281,39.232431338734976,1539.183668748554,10.272727272727273,2,277,39.089463039922656,1527.9861207494794,0,0,0,0,0,0,0,0,3,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
81,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  19:00:01 ,118058510.0,62,64,514,452,328,1336,1272,1016,17,8,8.290322580645162,1.6031433955497778,16,7,7.290322580645161,1.6031433955497778,14,5,5.290322580645161,1.6031433955497778,282,7,20.875,55.784591375402535,281,6,19.875,55.784591375402535,277,2,15.875,55.784591375402535,15.670196074810702,14.602928666472245,11.38418568894356,1.0672674083384586,944468.08,987093.276126259,2000891.0,187.0,118058206.0,1935380.4262295081,255578.18382342806,2002072.0,776020.0,118058254.0,1873940.53968254,424448.53646101506,2001973.0,520.0,620,62,124,640,64,256,0.5251633279125749,0.5421040804258838,14.682539682539682,7,282,40.11935209719137,1609.5624126984135,13.682539682539682,6,281,40.11935209719137,1609.5624126984135,10.666666666666666,2,277,39.973591282245344,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
