,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
148,192.168.1.12-192.168.1.5-40180-20000,192.168.1.12,192.168.1.5,40180,20000,6, 16/05/2020  20:09:56 ,311.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3237942.122186495,3231511.2540192925,3212218.649517685,6430.868167202572,311.0,-1.0,311.0,311.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3215.434083601286,3215.434083601286,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
149,192.168.1.12-192.168.1.5-40182-20000,192.168.1.12,192.168.1.5,40182,20000,6, 16/05/2020  20:10:25 ,404.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2492574.2574257427,2487623.7623762377,2472772.2772277226,4950.495049504952,404.0,-1.0,404.0,404.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2475.247524752476,2475.247524752476,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
150,192.168.1.12-192.168.1.5-40184-20000,192.168.1.12,192.168.1.5,40184,20000,6, 16/05/2020  20:10:55 ,720.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1398611.111111111,1395833.333333333,1387500.0,2777.777777777778,720.0,-1.0,720.0,720.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1388.888888888889,1388.888888888889,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
151,192.168.1.12-192.168.1.5-40186-20000,192.168.1.12,192.168.1.5,40186,20000,6, 16/05/2020  20:11:25 ,393.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2562340.9669211195,2557251.9083969463,2541984.7328244275,5089.058524173028,393.0,-1.0,393.0,393.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2544.529262086514,2544.529262086514,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
152,192.168.1.12-192.168.1.5-40188-20000,192.168.1.12,192.168.1.5,40188,20000,6, 16/05/2020  20:11:49 ,577.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1745233.9688041594,1741767.7642980937,1731369.150779896,3466.204506065857,577.0,-1.0,577.0,577.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1733.1022530329287,1733.1022530329287,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
153,192.168.1.12-192.168.1.5-40190-20000,192.168.1.12,192.168.1.5,40190,20000,6, 16/05/2020  20:12:13 ,310.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3248387.096774193,3241935.483870968,3222580.64516129,6451.612903225807,310.0,-1.0,310.0,310.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3225.8064516129034,3225.8064516129034,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
154,192.168.1.12-192.168.1.5-40192-20000,192.168.1.12,192.168.1.5,40192,20000,6, 16/05/2020  20:12:41 ,405.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2486419.75308642,2481481.481481482,2466666.666666667,4938.2716049382725,405.0,-1.0,405.0,405.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2469.1358024691363,2469.1358024691363,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
155,192.168.1.12-192.168.1.5-40194-20000,192.168.1.12,192.168.1.5,40194,20000,6, 16/05/2020  20:13:02 ,408.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2468137.254901961,2463235.2941176468,2448529.411764706,4901.960784313726,408.0,-1.0,408.0,408.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2450.980392156863,2450.980392156863,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
156,192.168.1.12-192.168.1.5-40196-20000,192.168.1.12,192.168.1.5,40196,20000,6, 16/05/2020  20:13:29 ,606.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1661716.1716171615,1658415.8415841584,1648514.8514851485,3300.3300330033007,606.0,-1.0,606.0,606.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1650.1650165016501,1650.1650165016501,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
157,192.168.1.12-192.168.1.5-40198-20000,192.168.1.12,192.168.1.5,40198,20000,6, 16/05/2020  20:13:56 ,440.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2288636.363636364,2284090.909090909,2270454.5454545454,4545.454545454545,440.0,-1.0,440.0,440.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2272.7272727272725,2272.7272727272725,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
158,192.168.1.12-192.168.1.5-40200-20000,192.168.1.12,192.168.1.5,40200,20000,6, 16/05/2020  20:14:18 ,397.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2536523.9294710327,2531486.1460957183,2516372.795969773,5037.7833753148625,397.0,-1.0,397.0,397.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2518.8916876574312,2518.8916876574312,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
159,192.168.1.12-192.168.1.5-40202-20000,192.168.1.12,192.168.1.5,40202,20000,6, 16/05/2020  20:14:47 ,348.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2893678.16091954,2887931.034482758,2870689.6551724137,5747.126436781609,348.0,-1.0,348.0,348.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2873.563218390805,2873.563218390805,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
160,192.168.1.12-192.168.1.5-40204-20000,192.168.1.12,192.168.1.5,40204,20000,6, 16/05/2020  20:15:11 ,456.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2208333.333333333,2203947.3684210526,2190789.4736842103,4385.964912280701,456.0,-1.0,456.0,456.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2192.9824561403507,2192.9824561403507,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
161,192.168.1.12-192.168.1.5-40206-20000,192.168.1.12,192.168.1.5,40206,20000,6, 16/05/2020  20:15:31 ,342.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2944444.4444444445,2938596.49122807,2921052.6315789474,5847.953216374269,342.0,-1.0,342.0,342.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2923.9766081871344,2923.9766081871344,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
162,192.168.1.12-192.168.1.5-40208-20000,192.168.1.12,192.168.1.5,40208,20000,6, 16/05/2020  20:16:02 ,295.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3413559.322033898,3406779.6610169485,3386440.677966102,6779.661016949151,295.0,-1.0,295.0,295.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3389.8305084745757,3389.8305084745757,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
163,192.168.1.12-192.168.1.5-40210-20000,192.168.1.12,192.168.1.5,40210,20000,6, 16/05/2020  20:16:23 ,424.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2375000.0,2370283.0188679243,2356132.0754716983,4716.981132075472,424.0,-1.0,424.0,424.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2358.490566037736,2358.490566037736,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
164,192.168.1.12-192.168.1.5-40212-20000,192.168.1.12,192.168.1.5,40212,20000,6, 16/05/2020  20:16:53 ,580.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1736206.896551724,1732758.6206896554,1722413.7931034483,3448.2758620689656,580.0,-1.0,580.0,580.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1724.1379310344828,1724.1379310344828,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
165,192.168.1.12-192.168.1.5-40214-20000,192.168.1.12,192.168.1.5,40214,20000,6, 16/05/2020  20:17:14 ,316.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3186708.860759494,3180379.746835443,3161392.405063291,6329.113924050634,316.0,-1.0,316.0,316.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3164.556962025317,3164.556962025317,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
166,192.168.1.12-192.168.1.5-40216-20000,192.168.1.12,192.168.1.5,40216,20000,6, 16/05/2020  20:17:38 ,513.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1962962.9629629632,1959064.32748538,1947368.421052632,3898.635477582846,513.0,-1.0,513.0,513.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1949.317738791423,1949.317738791423,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
167,192.168.1.12-192.168.1.5-40218-20000,192.168.1.12,192.168.1.5,40218,20000,6, 16/05/2020  20:18:00 ,272.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3702205.882352941,3694852.9411764713,3672794.117647059,7352.941176470588,272.0,-1.0,272.0,272.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3676.470588235294,3676.470588235294,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
168,192.168.1.12-192.168.1.5-40220-20000,192.168.1.12,192.168.1.5,40220,20000,6, 16/05/2020  20:18:23 ,512.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1966796.875,1962890.625,1951171.875,3906.25,512.0,-1.0,512.0,512.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1953.125,1953.125,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
169,192.168.1.12-192.168.1.5-40222-20000,192.168.1.12,192.168.1.5,40222,20000,6, 16/05/2020  20:18:53 ,240.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,4195833.333333333,4187500.0,4162500.0,8333.333333333334,240.0,-1.0,240.0,240.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4166.666666666667,4166.666666666667,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
170,192.168.1.12-192.168.1.5-40224-20000,192.168.1.12,192.168.1.5,40224,20000,6, 16/05/2020  20:19:22 ,346.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2910404.6242774567,2904624.2774566477,2887283.2369942195,5780.346820809248,346.0,-1.0,346.0,346.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2890.173410404624,2890.173410404624,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
171,192.168.1.12-192.168.1.5-40226-20000,192.168.1.12,192.168.1.5,40226,20000,6, 16/05/2020  20:19:44 ,412.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2444174.757281553,2439320.3883495145,2424757.2815533984,4854.368932038835,412.0,-1.0,412.0,412.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2427.184466019417,2427.184466019417,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
172,192.168.1.12-192.168.1.5-40228-20000,192.168.1.12,192.168.1.5,40228,20000,6, 16/05/2020  20:20:09 ,403.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2498759.305210918,2493796.5260545905,2478908.1885856083,4962.779156327542,403.0,-1.0,403.0,403.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2481.389578163772,2481.389578163772,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
173,192.168.1.12-192.168.1.5-40230-20000,192.168.1.12,192.168.1.5,40230,20000,6, 16/05/2020  20:20:34 ,418.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2409090.909090909,2404306.2200956936,2389952.1531100483,4784.6889952153115,418.0,-1.0,418.0,418.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2392.3444976076557,2392.3444976076557,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
174,192.168.1.12-192.168.1.5-40232-20000,192.168.1.12,192.168.1.5,40232,20000,6, 16/05/2020  20:21:03 ,386.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2608808.290155441,2603626.9430051814,2588082.9015544043,5181.347150259066,386.0,-1.0,386.0,386.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2590.673575129533,2590.673575129533,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
175,192.168.1.12-192.168.1.5-40234-20000,192.168.1.12,192.168.1.5,40234,20000,6, 16/05/2020  20:21:32 ,471.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2138004.246284501,2133757.96178344,2121019.1082802545,4246.284501061571,471.0,-1.0,471.0,471.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2123.142250530785,2123.142250530785,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
176,192.168.1.12-192.168.1.5-40236-20000,192.168.1.12,192.168.1.5,40236,20000,6, 16/05/2020  20:22:02 ,267.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3771535.580524345,3764044.943820225,3741573.0337078655,7490.636704119851,267.0,-1.0,267.0,267.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3745.3183520599255,3745.3183520599255,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
177,192.168.1.12-192.168.1.5-40238-20000,192.168.1.12,192.168.1.5,40238,20000,6, 16/05/2020  20:22:30 ,489.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2059304.7034764828,2055214.7239263803,2042944.7852760737,4089.97955010225,489.0,-1.0,489.0,489.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2044.989775051125,2044.989775051125,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
178,192.168.1.12-192.168.1.5-40240-20000,192.168.1.12,192.168.1.5,40240,20000,6, 16/05/2020  20:22:54 ,417.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2414868.105515588,2410071.9424460432,2395683.45323741,4796.1630695443655,417.0,-1.0,417.0,417.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2398.0815347721827,2398.0815347721827,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
179,192.168.1.12-192.168.1.5-40242-20000,192.168.1.12,192.168.1.5,40242,20000,6, 16/05/2020  20:23:20 ,320.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3146874.9999999995,3140624.9999999995,3121874.9999999995,6249.999999999999,320.0,-1.0,320.0,320.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3124.9999999999995,3124.9999999999995,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
180,192.168.1.12-192.168.1.5-40244-20000,192.168.1.12,192.168.1.5,40244,20000,6, 16/05/2020  20:23:44 ,295.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3413559.322033898,3406779.6610169485,3386440.677966102,6779.661016949151,295.0,-1.0,295.0,295.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3389.8305084745757,3389.8305084745757,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
181,192.168.1.12-192.168.1.5-40246-20000,192.168.1.12,192.168.1.5,40246,20000,6, 16/05/2020  20:24:05 ,477.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2111111.111111111,2106918.238993711,2094339.6226415092,4192.8721174004195,477.0,-1.0,477.0,477.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2096.4360587002093,2096.4360587002093,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
